"","oshpd_id2","FACILITY_NAME","COUNTY_NAME","LICENSE_CATEGORY_DESC","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","LICENSED_BED_SIZE","TRAUMA_CENTER_DESC","MSSA_DESIGNATION","RURAL_HOSPITAL_DESC","TEACHING_HOSPITAL_DESC","CONTROL_TYPE_DESC","ER_SERVICE_LEVEL_DESC","Sex_Female","Sex_Male","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","Asian_Pacific_Islander","Black","Hispanic or Latino","Native_American_Eskimo_Aleut","racegrp_other","racegrp_unknown","White","Acute_Care","Against_Medical_Advice","Died","Home_Health_Service","Hospice_Care","Other_Care","Other_Unknown","Prison_Jail","Psychiatric_Care","Residential_Care","Routine","SN_IC_Care","Childrens_or_Cancer","CAH","Not_Defined_Elsewhere","Medi_Cal","Medicare","Other_Payer","Private_Coverage","Uninsured","dx_Pregnancy_Childbirth","dx_Diseases_of_the_Blood","dx_Circulatory","dx_Congenital","dx_Digestive","dx_Endocrine","dx_Genitourinary","dx_Infectious","dx_Injury_Poisoning","dx_Musculoskeletal","dx_Neoplasms","dx_Nervous_System","dx_Other_Unknown","dx_Certain_Perinatal_Conditions","dx_Psychoses_Neuroses","dx_Respiratory","dx_Skin","dx_Symptoms_Signs_NEC","dx_Births","dx_Unacceptable_principal_diagno","EC_Accidental_Falls","EC_Accidental_Poisoning","EC_Adverse_Effects_of_Drugs","EC_Fire_Accidents","EC_Inflicted_by_Others","EC_Late_Effects_of_Injury","EC_Misadventures_Complication","EC_Natural_Environment","EC_None","EC_Other_Accidents","EC_Self_Inflicted","EC_Submersion_Suffocation_Foreig","EC_Undetermined","EC_War","ED_Visit","All_Other","English","Spanish","a_Sex_Female","a_Sex_Male","a_Sex_Unknown_Other","a_Age_10_19","a_Age_20_29","a_Age_30_39","a_Age_40_49","a_Age_50_59","a_Age_60_69","a_Age_70_79","a_Age_80_","a_Age_Unknown","a_Asian_Pacific_Islander","a_Black","a_Hispanic or Latino","a_racegrp_other","a_Unknown_Race","a_White","a_Native_American_Eskimo_Aleut","a_Acute_Care","a_Against_Medical_Advice","a_Died","a_Home_Health_Service","a_Other_Care","a_Other_Unknown","a_Residential_Care_Facility","a_Routine","a_SN_IC_Care","a_Prison_Jail","a_Hospice_Care","a_Psychiatric_Care","a_Childrens_or_Cancer","a_Critical_Access_Hospital","a_Not_Defined_Elsewhere","a_Medi_Cal","a_Medicare","a_Other_Payer","a_Private_Coverage","a_Uninsured","a_dx_Pregnancy_Childbirth","a_dx_Diseases_of_the_Blood","a_dx_Circulatory","a_dx_Digestive","a_dx_Endocrine","a_dx_Genitourinary","a_dx_Infectious","a_dx_Injury_Poisoning","a_dx_Musculoskeletal","a_dx_Neoplasms","a_dx_Nervous_System","a_dx_Psychoses_Neuroses","a_dx_Respiratory","a_dx_Skin","a_dx_Symptoms_Signs_NEC","a_dx_births","a_dx_Congenital","a_dx_Certain_Perinatal_Condition","a_EC_Accidental_Falls","a_EC_Accidental_Poisoning","a_EC_Adverse_Effects_of_Drugs","a_EC_Inflicted_by_Others","a_EC_Late_Effects_of_Injury","a_EC_Misadventures_Complication","a_EC_None","a_EC_Other_Accidents","a_EC_Self_Inflicted","a_EC_Submersion_Suffocation_Fore","a_EC_Fire_Accidents","a_EC_Natural_Environment","a_EC_Undetermined","a_EC_War","Inpatient_from_ED","a_All_Other_Languages","a_English","a_Spanish","YEAR","a_Age_00_09","EC_All_Transport_Types","a_EC_All_Transport_Types","a_dx_Other_Reasons","SelfPay","Unknown_inv_Payer","a_SelfPay","a_Unknown_inv_Payer","LICENSED_BED_TOTAL","ED_STATIONS_ON_1231","CONGRESS_DIST","Rehab","Disaster_Care_Site","a_Rehab","a_Disaster_Care_Site","a_Residential_Care","a_CAH","disp_Invalid_Blank","disp_Other","a_disp_Invalid_Blank","a_disp_Other","ed_lic_levl_end","dx_Birth_Defects","dx_Cancer","dx_Ear","dx_Eye","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Advrs_Incident","EC_NonTrans_Drowning_Subm","EC_Other_Factors","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","All_Other_Languages","a_dx_Birth_Defects","a_dx_Cancer","a_dx_Ear","a_dx_Eye","a_EC_Abnormal_Reaction_Later_Cx","a_EC_Med_Device_Advrs_Incident","a_EC_Supplementary_Factors","a_EC_W_Inanimate_Animate_Object","a_EC_NonTrans_Drowning_Subm","racegrp_inv_blank","Non-Hispanic or Non-Latino","eth_Unknown","eth_Blank_Invalid","a_racegrp_inv_blank","a_Non-Hispanic or Non-Latino","a_Unknown_Eth","a_eth_Blank_Invalid","racegrp_aman","racegrp_asian","racegrp_black","racegrp_multirace","racegrp_nhpi","racegrp_white","eth_Hispanic","eth_NonHispanic","disp_Acute_Care","disp_Against_Medical_Advice","disp_Died","disp_Hospice_Care","disp_Not_Defined_Elsewhere","disp_Prison_Jail","disp_Psychiatric_Care","disp_Routine","disp_SN_IC_Care","disp_CAH","disp_Childrens_or_Cancer","disp_Home_Health_Service","disp_Rehab","disp_Residential_Care","disp_Disaster_Care_Site","dx_Residual","Unknown_lang","blank_inv_lang","Zip_Foreign","a_racegrp_aman","a_racegrp_asian","a_racegrp_black","a_racegrp_multirace","a_racegrp_nhpi","a_racegrp_unknown","a_racegrp_white","a_eth_Hispanic","a_eth_NonHispanic","a_Eth_Other_Unknown","a_disp_Acute_Care","a_disp_Against_Medical_Advice","a_disp_Died","a_disp_Home_Health_Service","a_disp_Hospice_Care","a_disp_Psychiatric_Care","a_disp_Rehab","a_disp_Residential_Care","a_disp_Routine","a_disp_SN_IC_Care","a_disp_CAH","a_disp_Not_Defined_Elsewhere","a_disp_Childrens_or_Cancer","a_disp_Disaster_Care_Site","a_disp_Prison_Jail","a_DX_Residual","a_Unknown_lang","a_blank_inv_lang","a_Zip_Foreign","dx_Factors_Influencing_Health_St","a_dx_Factors_Influencing_Health_","PLS_Other_Unknown","a_PLS_Other_Unknown"
"2742",106190687,"SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL","Los Angeles","General Acute Care Hospital","1250 16th St","Santa Monica","90404","200-299","Non-Trauma Center","Urban","Non Rural","Non teaching","University of California","Emergency - Basic",14685,14041,0,2389,2054,5051,5127,3872,3953,3023,1760,1497,0,0,0,0,0,6289,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10070,4275,731,11201,0,488,169,1713,5,1214,318,1645,1018,6608,2032,69,1090,0,37,1205,2229,1220,5815,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28726,0,26229,1932,3429,3090,0,185,289,485,510,791,1123,1231,1689,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,3581,37,1855,0,27,159,824,867,370,313,1457,685,250,379,213,116,493,119,154,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6519,355,5623,525,2020,216,0,0,0,2449,0,31,0,0,21,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,472,302,0,0,0,0,0,0,479,0,0,14,3,0,0,0,0,0,1,0,417,0,0,0,0,0,130,1483,3690,676,33,15930,8011,20298,508,212,25,3,7,106,223,27440,146,0,9,33,14,0,0,0,50,36,67,16,511,769,137,5,56,3885,1296,5151,72,212,150,239,1740,235,16,133,0,2796,995,0,3,0,0,0,0,0,16,2,1060,33,0,0
"2743",106190696,"PACIFICA HOSPITAL OF THE VALLEY","Los Angeles","General Acute Care Hospital","9449 San Fernando Rd","Sun Valley","91352","200-299","Non-Trauma Center","Urban","Non Rural","Non teaching","Investor - Corporation","Emergency - Basic",2727,3246,0,294,588,1195,1145,971,941,586,158,95,0,0,0,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,554,126,646,0,40,14,177,1,332,41,334,291,1327,501,6,208,0,1,687,620,231,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973,0,4565,1380,1060,1715,0,38,440,494,500,579,407,175,142,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,622,14,143,0,2,11,167,224,76,109,250,96,45,14,92,1236,190,72,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775,15,2288,471,2020,0,0,0,0,615,0,61,0,0,7,0,0,0,0,0,0,0,0,1,0,2,NA,0,0,106,70,0,0,0,0,0,0,25,0,0,15,2,0,0,0,0,0,0,0,7,0,0,0,0,0,512,314,239,0,58,2955,4125,1841,139,603,15,0,1,28,2,5178,2,0,0,1,0,2,1,0,2,1,1,373,271,185,0,37,2,1234,1467,1303,5,44,257,80,48,0,17,6,115,2039,152,0,9,0,0,6,0,1,0,0,158,4,0,0
"2744",106190708,"SHERMAN OAKS HOSPITAL","Los Angeles","General Acute Care Hospital","4929 Van Nuys Blvd","Sherman Oaks","91403","150-199","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",9120,10208,1,717,951,3615,4283,3064,3061,1913,948,777,0,0,0,0,0,5997,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132,2992,1990,3511,0,189,53,1009,6,871,221,902,779,4119,1042,43,704,0,1,2227,1435,657,2592,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19329,0,18452,707,1806,1842,0,4,125,206,281,554,739,767,972,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,2220,10,280,0,14,24,551,430,210,222,919,319,84,52,145,254,281,99,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648,96,3415,137,2020,0,0,0,0,1704,0,29,0,0,12,0,0,0,0,0,0,0,0,14,0,1,NA,0,0,238,164,0,0,0,0,0,0,163,0,0,10,2,0,0,0,0,0,0,0,98,0,0,0,0,0,86,1340,2374,89,28,8971,5218,14013,511,439,21,1,0,463,635,16965,132,0,0,0,0,148,0,0,7,0,7,9,102,329,26,12,98,2124,691,2943,14,167,202,237,324,50,44,89,182,1244,1100,0,2,0,0,6,0,0,0,0,2068,4,0,0
"2745",106190754,"ST. FRANCIS MEDICAL CENTER","Los Angeles","General Acute Care Hospital","3630 E Imperial Hwy","Lynwood","90262","300-499","Level II","Urban","Non Rural","Non teaching","Investor - Limited Liability Company","Emergency - Basic",19223,18484,11,3534,3276,7798,6820,5030,4757,3657,1792,1052,2,0,0,0,0,27494,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12167,2489,356,18402,0,1767,219,2552,12,2097,674,2547,2055,7711,2144,123,1694,0,106,1967,3228,1080,5160,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37718,0,26907,10738,4645,6165,6,262,1381,1384,1378,1926,2008,1332,1020,1,0,0,0,7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6889,2619,83,767,0,338,78,1453,951,463,534,2260,1505,151,151,312,1645,578,139,167,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10816,25,7042,3722,2020,124,0,0,0,4304,0,458,0,0,42,0,0,0,0,0,0,0,0,24,0,0,NA,0,0,550,213,0,0,0,0,0,0,34,0,0,7,9,0,0,0,0,0,9,0,986,25,0,0,0,0,35,245,7647,122,111,1286,26965,9742,184,1817,220,8,262,164,57,34078,758,8,7,108,2,21,0,0,39,0,1,32,140,2433,71,39,376,597,6952,3444,420,413,581,719,984,132,43,50,136,6862,813,0,41,1,0,41,0,25,2,2,1804,5,0,0
"2746",106190756,"PROVIDENCE SAINT JOHN'S HEALTH CENTER","Los Angeles","General Acute Care Hospital","2121 Santa Monica Blvd","Santa Monica","90404","200-299","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",8425,8772,12,564,685,2414,2822,2439,2625,2293,1652,1715,0,0,0,0,0,3859,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5647,4416,345,5589,0,289,83,1157,1,803,219,922,531,4075,1091,50,887,0,14,1429,1005,600,3198,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17209,0,15888,718,2915,2896,0,21,147,310,386,684,937,1272,2033,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,3701,42,1258,0,65,62,1125,732,198,316,1138,666,151,287,232,94,418,128,147,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5811,470,4999,333,2020,21,0,0,0,1212,0,89,1,0,27,0,0,0,0,0,0,0,5,0,1,0,NA,0,0,159,171,0,0,0,0,0,0,530,0,0,9,9,0,0,0,0,0,69,0,318,70,5,0,0,5,48,638,1836,565,16,9832,3026,13795,219,597,43,5,1,33,471,15590,193,0,8,26,3,15,0,0,63,10,22,11,261,396,190,7,102,3870,740,4971,95,140,138,323,1447,178,14,158,12,2435,965,0,0,0,0,0,0,5,4,4,522,9,0,0
"2747",106190758,"PROVIDENCE SAINT JOSEPH MEDICAL CENTER","Los Angeles","General Acute Care Hospital","501 S Buena Vista St","Burbank","91505","300-499","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",19601,17413,6,2972,2501,6934,6765,4853,4785,3922,2404,1884,0,0,0,0,0,9123,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16038,6014,1015,11523,0,1090,97,2580,5,2143,327,2527,2000,7126,2563,106,1581,0,56,1528,3500,1182,6589,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37020,0,30014,4378,5052,5107,1,51,449,781,822,1434,1875,2095,2618,0,0,0,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,5748,79,2054,0,126,112,1761,1527,361,683,2306,927,244,348,377,136,753,196,224,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10160,1441,7423,1283,2020,35,0,0,0,2430,0,129,3,0,24,0,0,0,0,0,0,0,8,0,0,0,NA,0,0,737,399,0,0,0,0,0,0,2581,0,0,17,16,0,0,0,0,0,30,0,390,33,0,0,0,0,38,834,1920,671,52,23935,12953,23644,586,901,108,0,6,523,303,34310,235,1,10,26,0,3,0,0,31,16,21,10,373,454,236,11,85,6783,2396,7677,87,265,196,479,1724,316,10,135,24,5463,1546,0,1,0,0,1,0,5,8,1,880,8,0,0
"2748",106190762,"ST. VINCENT MEDICAL CENTER","Los Angeles","General Acute Care Hospital","2131 W 3rd St","Los Angeles","90057","300-499","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",238,220,0,4,14,90,74,66,86,57,36,31,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,45,4,56,0,3,0,32,0,19,6,28,15,63,43,2,13,0,0,30,78,28,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,348,81,78,87,0,1,1,8,14,29,35,30,47,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,56,11,80,0,0,2,26,20,9,8,39,23,9,5,1,0,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,28,92,45,2020,0,0,0,0,56,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,7,4,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,1,1,69,67,0,0,277,247,192,4,7,2,0,0,0,1,441,3,0,0,0,0,0,0,0,0,0,0,0,46,16,0,0,4,94,76,86,2,10,5,7,12,3,0,2,0,92,32,0,2,0,0,0,0,0,0,0,4,0,0,0
"2749",106190766,"COAST PLAZA HOSPITAL","Los Angeles","General Acute Care Hospital","13100 Studebaker Rd","Norwalk","90650","100-149","Non-Trauma Center","Urban","Non Rural","Non teaching","Investor - Limited Liability Company","Emergency - Basic",4831,4781,0,553,753,1789,1769,1364,1489,985,507,403,0,0,0,0,0,3410,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5661,1518,231,1120,0,123,25,559,1,653,165,503,365,2020,534,31,459,0,2,643,1101,417,1162,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9612,0,8010,1546,896,988,0,6,97,133,196,301,413,300,438,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,968,7,144,0,10,17,247,223,120,84,644,132,30,23,83,41,131,38,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,52,1441,391,2020,0,0,0,0,1082,0,35,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,247,98,0,0,0,0,0,0,53,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,33,402,1101,8,41,4605,6252,3353,440,614,34,1,0,287,202,7888,93,0,2,17,1,33,0,0,3,0,2,2,166,191,1,12,4,933,961,922,1,92,139,149,126,29,31,1,45,787,478,2,0,3,0,2,0,0,0,0,502,8,0,0
"2750",106190796,"RONALD REAGAN UCLA MEDICAL CENTER","Los Angeles","General Acute Care Hospital","757 Westwood Plaza","Los Angeles","90095","300-499","Level I & Level I - Ped","Urban","Non Rural","Teaching","University of California","Emergency - Comprehensive",14139,13929,4,1697,2630,6026,4874,3452,3510,2707,1712,1464,0,0,0,0,0,6558,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7810,4647,905,12768,0,425,221,1561,13,1211,255,1577,1026,5147,2016,112,1368,0,33,3769,1429,725,5501,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28072,0,25946,1383,4268,5234,0,420,785,916,985,1444,1806,1440,1230,0,0,0,0,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,4057,129,2847,0,91,153,1556,1218,405,400,1529,1958,174,377,392,220,513,102,241,0,41,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9502,467,8082,913,2020,476,0,0,0,1942,0,84,0,0,41,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,301,673,0,0,0,0,0,0,677,0,0,16,62,0,0,0,0,0,13,0,354,14,2,0,0,2,96,2361,3998,680,40,13962,6473,21231,1530,203,77,6,3,52,2120,23944,46,0,10,59,21,1,0,0,21,45,38,34,764,1191,219,14,82,4744,2635,6787,78,516,204,304,2133,206,127,444,4,5030,513,0,13,5,0,3,0,6,34,9,686,34,0,0
"2751",106190812,"VALLEY PRESBYTERIAN HOSPITAL","Los Angeles","General Acute Care Hospital","15107 Vanowen St","Van Nuys","91405","300-499","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",21607,18060,0,6370,4211,7166,6561,5206,4784,3322,1284,763,0,0,0,0,0,432,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7401,3480,170,25318,0,1665,180,1746,17,2205,430,2760,2029,5944,2941,114,1288,0,151,1456,4790,1526,7259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39667,0,23727,15033,2956,3457,0,167,381,586,737,1202,1304,930,865,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,2261,36,526,0,101,118,888,1084,390,437,1743,406,129,171,145,77,399,122,141,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6413,462,3793,2149,2020,241,0,0,0,3298,0,112,0,0,33,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1244,519,0,0,0,0,0,0,891,0,0,14,5,0,0,0,0,0,0,0,80,0,0,0,0,0,14,1261,2197,24,7,35717,29019,10568,294,816,70,4,0,99,201,38147,5,0,31,0,0,0,0,0,11,5,0,3,340,441,2,4,3,5584,3473,2934,6,202,290,366,846,85,10,171,71,3662,702,0,0,7,0,1,0,4,5,0,1403,4,0,0
"2752",106190818,"USC VERDUGO HILLS HOSPITAL","Los Angeles","General Acute Care Hospital","1812 Verdugo Blvd","Glendale","91208","150-199","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",9503,8378,8,1097,1404,2829,2877,2476,2470,2165,1395,1176,0,0,0,0,0,1318,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6164,3349,292,7019,0,347,55,1290,2,977,263,1224,1130,3863,1183,51,769,0,5,685,1528,585,2617,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17889,0,16836,376,1971,1957,0,16,104,196,274,457,801,888,1182,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,2450,18,889,0,31,38,496,547,168,243,980,348,73,104,121,245,357,51,95,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,284,3476,154,2020,10,0,0,0,1065,0,51,0,0,13,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,265,210,0,0,0,0,0,0,642,0,0,13,3,0,0,0,0,0,0,0,189,0,0,0,0,0,58,1124,1017,193,0,14095,3150,14550,32,364,18,0,865,146,8,16412,42,0,0,1,0,1,0,0,2,33,16,16,273,187,37,0,16,3110,563,3315,50,353,96,132,722,108,85,21,61,1619,723,1,6,0,0,1,0,0,14,1,835,4,0,0
"2753",106190859,"WEST HILLS HOSPITAL AND MEDICAL CENTER","Los Angeles","General Acute Care Hospital","7300 Medical Center Dr","West Hills","91307","200-299","Non-Trauma Center","Urban","Non Rural","Non teaching","Investor - Corporation","Emergency - Basic",19599,17656,1,2977,3076,6639,6360,5240,5122,3669,2124,2049,0,0,0,0,0,16468,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16863,6050,1703,8249,0,937,204,2265,2,2216,461,2312,1442,8550,2338,106,1616,0,22,2229,3580,1337,5734,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37256,0,35315,1610,3608,3610,0,42,386,558,583,892,1234,1419,2081,0,0,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,4145,146,1300,0,222,139,1251,974,327,439,1540,848,136,199,226,125,454,128,171,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7218,166,6688,341,2020,23,0,0,0,4391,0,150,86,0,30,0,0,0,0,0,0,0,0,3,0,0,NA,0,0,584,393,0,0,0,0,0,0,294,0,0,14,11,0,0,0,0,0,0,0,952,0,1,0,0,0,37,1285,2215,2793,22,14312,10277,26027,619,1123,63,1,29,166,345,34725,64,0,2,112,4,0,0,0,20,17,16,9,351,280,531,4,15,3619,1235,5835,148,333,294,244,1438,334,25,68,100,3158,1209,0,11,0,0,4,0,7,16,1,911,7,0,0
"2754",106190878,"ADVENTIST HEALTH WHITE MEMORIAL","Los Angeles","General Acute Care Hospital","1720 E Cesar E Chavez Ave","Los Angeles","90033","300-499","Non-Trauma Center","Urban","Non Rural","Teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",21813,17565,2,5424,3644,7929,6507,4868,4273,3557,1868,1310,0,0,0,0,0,10283,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23804,5509,1645,4212,0,1597,119,2506,4,1998,480,2362,1565,5889,3104,73,1559,0,116,765,3603,1436,9589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39380,0,25209,14085,4845,5475,0,261,974,1207,1390,1780,1840,1355,1255,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4914,3894,438,688,0,114,130,1486,1271,684,545,1949,589,168,268,340,1790,455,177,243,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10320,45,5620,4650,2020,258,0,0,0,4099,111,375,11,0,28,0,0,0,0,0,0,0,0,3,0,0,NA,0,0,914,486,0,0,0,0,0,0,77,0,0,15,13,0,0,0,0,0,133,0,383,85,0,0,0,0,31,690,1324,87,28,25816,35233,3679,457,1236,29,6,38,311,17,37070,186,0,2,19,3,2,1,0,4,5,0,13,187,680,6,8,184,6296,8559,1715,46,188,342,326,1387,110,86,119,1,6836,837,0,38,0,0,50,0,3,2,0,1214,12,0,0
"2755",106190883,"WHITTIER HOSPITAL MEDICAL CENTER","Los Angeles","General Acute Care Hospital","9080 Colima Rd","Whittier","90605","150-199","Non-Trauma Center","Urban","Non Rural","Non teaching","Investor - Corporation","Emergency - Basic",10962,9036,0,2056,1866,4042,3371,2827,2382,1842,867,745,0,0,0,0,0,10575,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061,2504,306,13167,0,601,30,1023,4,1130,190,1266,1384,3484,1218,41,759,0,32,964,2162,758,3095,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19998,0,16157,3031,1764,1864,0,30,189,294,407,577,723,623,782,0,0,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,1536,30,733,0,56,66,452,664,193,254,805,208,37,133,91,97,320,107,132,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628,449,2530,648,2020,3,0,0,0,960,0,57,3,0,11,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,440,224,0,0,0,0,0,0,805,0,0,3,1,0,0,0,0,0,0,0,1059,0,1,0,0,0,105,1627,450,1021,17,5071,11999,6940,534,906,28,1,0,137,219,17896,71,0,203,0,0,3,0,0,5,0,8,5,625,68,203,5,172,1060,1656,1827,145,287,206,228,276,62,21,0,23,1995,482,0,0,47,0,1,0,0,1,3,1187,1,0,0
"2756",106190949,"HENRY MAYO NEWHALL HOSPITAL","Los Angeles","General Acute Care Hospital","23845 Mcbean Pkwy","Valencia","91355","300-499","Level II","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",23721,21048,1,3935,4277,7460,7194,5968,5999,4352,2999,2586,0,0,0,0,0,4774,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16915,7898,2314,15402,0,724,179,3835,2,2518,710,2536,2488,9010,2030,129,1961,0,21,2109,4471,1117,6733,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44770,0,43909,778,3964,4213,0,145,632,786,764,1273,1480,1452,1633,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,4030,86,2167,0,58,47,1292,1031,336,469,1377,1193,142,220,195,993,612,99,73,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8177,68,7764,341,2020,12,0,0,0,2241,0,180,0,0,30,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,828,328,0,0,0,0,0,0,83,0,0,11,8,0,0,0,0,0,0,0,603,0,0,0,0,0,78,1691,2739,62,69,35144,15199,28968,1804,874,64,0,0,824,106,40924,108,0,0,60,2,4,0,0,0,0,14,10,413,419,10,16,36,6705,1651,6499,27,470,184,308,1269,6,51,161,51,5020,622,0,0,0,0,35,0,4,0,2,2999,3,0,0
